"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"34",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"35",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"36",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"37",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"38",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"39",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"40",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"41",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"42",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"43",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"44",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"45",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"46",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"47",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"48",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"49",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"50",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"51",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"52",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"53",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"54",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"55",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"56",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"57",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"58",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"59",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"60",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"61",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"62",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"63",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"64",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"65",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"66",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"67",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"68",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"69",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"70",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"71",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"72",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"73",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"74",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"75",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"76",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"77",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"78",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"79",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"80",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"81",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"82",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"83",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"84",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"85",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"86",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"87",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"88",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"89",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"90",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"91",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"92",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"93",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"94",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"95",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"96",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"97",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"98",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"99",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
"100",1,2,1,7,2,2,7,2,2,1,2,6,6,4,3,6,9,2,6,2,2,2,2,2,2,2,1
