"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91"
"35",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"36",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"37",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"38",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"39",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"40",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"41",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"42",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"43",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"44",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"45",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"46",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"47",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"48",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"49",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"50",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"51",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"52",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"53",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"54",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"55",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"56",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"57",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"58",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"59",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"60",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"61",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"62",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"63",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"64",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"65",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"66",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"67",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"68",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"69",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"70",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"71",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"72",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
