"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"63",1,2,2,5,5,6,2,8,1,10,11,6,6
"64",1,2,2,4,4,6,2,8,1,10,11,6,6
"65",1,2,2,5,5,12,2,8,1,10,11,12,12
"66",1,2,2,5,5,6,2,8,1,10,11,6,6
"67",1,2,2,5,5,6,2,8,1,10,11,6,6
"68",1,2,2,4,4,12,2,8,1,10,11,12,12
"69",1,2,2,5,5,6,2,4,1,10,11,6,6
"70",1,2,2,4,4,6,2,8,1,10,11,6,6
"71",1,2,2,5,5,12,2,8,1,10,11,12,12
"72",1,2,2,5,5,6,2,8,1,10,11,6,6
"73",1,2,2,4,4,6,2,8,1,10,11,6,6
"74",1,2,2,5,5,12,2,8,1,10,11,12,12
"75",1,2,2,5,5,6,2,8,1,10,11,6,6
"76",1,2,2,4,4,12,2,8,1,10,11,12,12
"77",1,2,2,4,4,13,2,8,1,10,11,13,13
"78",1,2,2,5,5,12,2,8,1,10,11,12,12
"79",1,2,2,5,5,12,2,4,1,10,11,12,12
"80",1,2,2,5,5,12,2,8,1,10,11,12,12
"81",1,2,2,5,5,12,2,8,1,10,11,12,12
"82",1,2,2,5,5,13,2,4,1,10,11,13,13
"83",1,2,2,4,4,6,2,8,1,10,11,6,6
"84",1,2,2,5,5,12,2,8,1,10,11,12,12
"85",1,2,2,4,4,12,2,8,1,10,11,12,12
"86",1,2,2,5,5,13,2,8,1,10,11,13,13
"87",1,2,2,5,5,6,2,4,1,10,11,6,6
"88",1,2,2,5,5,6,2,8,1,10,11,6,6
"89",1,2,2,5,5,13,2,8,1,10,11,13,13
"90",1,2,2,5,5,12,2,8,1,10,11,12,12
"91",1,2,2,4,4,13,2,8,1,10,11,13,13
"92",1,2,2,5,5,13,2,8,1,10,11,13,13
"93",1,2,2,4,4,13,2,8,1,10,11,13,13
"94",1,2,2,5,5,12,2,8,1,10,11,12,12
"95",1,2,2,5,5,12,2,8,1,10,11,12,12
"96",1,2,2,5,5,12,2,8,1,10,11,12,12
"97",1,2,2,5,5,13,2,4,1,10,11,13,13
"98",1,2,2,4,4,6,2,8,1,10,11,6,6
"99",1,2,2,5,5,12,2,8,1,10,11,12,12
"100",1,2,2,5,5,6,2,4,1,10,11,6,6
