"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"41",1,2,13,5,5,13,13,5,9,13,1,13,13
"42",1,2,13,5,5,13,13,5,9,13,1,13,13
"43",1,2,12,5,5,12,12,5,9,12,1,12,12
"44",1,2,12,5,5,12,12,5,9,12,1,12,12
"45",1,2,12,5,5,12,12,5,9,12,1,12,12
"46",1,2,13,5,5,13,13,5,9,13,1,13,13
"47",1,2,13,5,5,13,13,5,9,13,1,13,13
"48",1,2,13,5,5,13,13,5,9,13,1,13,13
"49",1,2,12,5,5,12,12,5,9,12,1,12,12
"50",1,2,13,5,5,13,13,5,9,13,1,13,13
"51",1,2,13,5,5,13,13,5,9,13,1,13,13
"52",1,2,13,5,5,13,13,5,9,13,1,13,13
"53",1,2,13,5,5,13,13,5,9,13,1,13,13
"54",1,2,12,5,5,12,12,5,9,12,1,12,12
"55",1,2,13,5,5,13,13,5,9,13,1,13,13
"56",1,2,13,5,5,13,13,5,9,13,1,13,13
"57",1,2,13,5,5,13,13,5,9,13,1,13,13
"58",1,2,12,5,5,12,12,5,9,12,1,12,12
"59",1,2,13,5,5,13,13,5,9,13,1,13,13
"60",1,2,12,5,5,12,12,5,9,12,1,12,12
"61",1,2,13,5,5,13,13,5,9,13,1,13,13
"62",1,2,12,5,5,12,12,5,9,12,1,12,12
"63",1,2,13,5,5,13,13,5,9,13,1,13,13
"64",1,2,12,5,5,12,12,5,9,12,1,12,12
"65",1,2,13,5,5,13,13,5,9,13,1,13,13
"66",1,2,12,5,5,12,12,5,9,12,1,12,12
"67",1,2,13,5,5,13,13,5,9,13,1,13,13
"68",1,2,12,5,5,12,12,5,9,12,1,12,12
"69",1,2,13,5,5,13,13,5,9,13,1,13,13
"70",1,2,12,5,5,12,12,5,9,12,1,12,12
"71",1,2,12,5,5,12,12,5,9,12,1,12,12
"72",1,2,12,5,5,12,12,5,9,12,1,12,12
"73",1,2,12,5,5,12,12,5,9,12,1,12,12
"74",1,2,13,5,5,13,13,5,9,13,1,13,13
"75",1,2,13,5,5,13,13,5,9,13,1,13,13
"76",1,2,13,5,5,13,13,5,9,13,1,13,13
"77",1,2,12,5,5,12,12,5,9,12,1,12,12
"78",1,2,13,5,5,13,13,5,9,13,1,13,13
"79",1,2,12,5,5,12,12,5,9,12,1,12,12
"80",1,2,12,5,5,12,12,5,9,12,1,12,12
"81",1,2,13,5,5,13,13,5,9,13,1,13,13
"82",1,2,13,5,5,13,13,5,9,13,1,13,13
"83",1,2,12,5,5,12,12,5,9,12,1,12,12
"84",1,2,12,5,5,12,12,5,9,12,1,12,12
"85",1,2,13,5,5,13,13,5,9,13,1,13,13
"86",1,2,12,5,5,12,12,5,9,12,1,12,12
"87",1,2,12,5,5,12,12,5,9,12,1,12,12
"88",1,2,12,5,5,12,12,5,9,12,1,12,12
"89",1,2,13,5,5,13,13,5,9,13,1,13,13
"90",1,2,12,5,5,12,12,5,9,12,1,12,12
"91",1,2,12,5,5,12,12,5,9,12,1,12,12
"92",1,2,12,5,5,12,12,5,9,12,1,12,12
"93",1,2,13,5,5,13,13,5,9,13,1,13,13
"94",1,2,13,5,5,13,13,5,9,13,1,13,13
"95",1,2,13,5,5,13,13,5,9,13,1,13,13
"96",1,2,12,5,5,12,12,5,9,12,1,12,12
"97",1,2,12,5,5,12,12,5,9,12,1,12,12
"98",1,2,12,5,5,12,12,5,9,12,1,12,12
"99",1,2,12,5,5,12,12,5,9,12,1,12,12
"100",1,2,12,5,5,12,12,5,9,12,1,12,12
