"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56"
"14",5,8,2,7,3,3,1,3,9,3,2,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,6,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,2,6,8,7,6,2,7,1
"15",5,8,2,7,3,3,1,3,9,3,2,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,2,7,1
"16",5,8,2,7,3,3,1,3,9,3,4,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,2,7,1
"17",5,8,4,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,4,8,7,9,1,6,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"18",5,8,2,7,3,3,1,3,9,3,2,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,2,7,1
"19",5,8,4,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,4,8,7,9,1,6,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"20",5,8,2,7,3,3,1,3,9,3,4,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,2,7,1
"21",5,8,2,7,3,3,1,3,9,3,4,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,2,7,1
"22",5,8,2,7,3,3,1,3,9,3,2,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,2,7,1
"23",5,8,2,7,3,3,1,3,9,3,2,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"24",5,8,2,7,3,3,1,3,9,3,4,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"25",5,8,2,7,3,3,1,3,9,3,4,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,2,7,1
"26",5,8,2,7,3,3,1,3,9,3,2,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"27",5,8,2,7,3,3,1,3,9,3,2,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,6,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,2,6,8,7,6,2,7,1
"28",5,8,2,7,3,3,1,3,9,3,4,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"29",5,8,4,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,4,8,7,9,1,6,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"30",5,8,4,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,4,8,7,9,1,6,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"31",5,8,4,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,4,8,7,9,1,6,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"32",5,8,2,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"33",5,8,2,7,3,3,1,3,9,3,2,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"34",5,8,2,7,3,3,1,3,9,3,2,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,6,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,2,6,8,7,6,2,7,1
"35",5,8,2,7,3,3,1,3,9,3,2,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"36",5,8,2,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,2,7,1
"37",5,8,2,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,2,7,1
"38",5,8,2,7,3,3,1,3,9,3,2,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,6,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,2,6,8,7,6,2,7,1
"39",5,8,2,7,3,3,1,3,9,3,2,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,6,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,2,6,8,7,6,2,7,1
"40",5,8,4,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,4,8,7,9,1,6,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"41",5,8,2,7,3,3,1,3,9,3,2,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,6,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,2,6,8,7,6,2,7,1
"42",5,8,2,7,3,3,1,3,9,3,2,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"43",5,8,2,7,3,3,1,3,9,3,2,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,6,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,2,6,8,7,6,2,7,1
"44",5,8,2,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"45",5,8,4,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,4,8,7,9,1,6,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"46",5,8,4,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,4,8,7,9,1,6,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"47",5,8,2,7,3,3,1,3,9,3,2,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"48",5,8,2,7,3,3,1,3,9,3,2,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"49",5,8,2,7,3,3,1,3,9,3,2,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,6,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,2,6,8,7,6,2,7,1
"50",5,8,2,7,3,3,1,3,9,3,2,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,2,7,1
"51",5,8,4,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,4,8,7,9,1,6,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"52",5,8,2,7,3,3,1,3,9,3,4,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"53",5,8,2,7,3,3,1,3,9,3,2,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,2,7,1
"54",5,8,4,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,4,8,7,9,1,6,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"55",5,8,2,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,2,7,1
"56",5,8,4,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,4,8,7,9,1,6,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"57",5,8,4,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,4,8,7,9,1,6,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"58",5,8,2,7,3,3,1,3,9,3,2,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,6,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,2,6,8,7,6,2,7,1
"59",5,8,4,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,4,8,7,9,1,6,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"60",5,8,2,7,3,3,1,3,9,3,4,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,2,7,1
"61",5,8,2,7,3,3,1,3,9,3,2,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"62",5,8,2,7,3,3,1,3,9,3,4,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"63",5,8,4,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,4,8,7,9,1,6,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"64",5,8,2,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"65",5,8,2,7,3,3,1,3,9,3,2,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,2,7,1
"66",5,8,2,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,2,7,1
"67",5,8,2,7,3,3,1,3,9,3,2,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,2,7,1
"68",5,8,2,7,3,3,1,3,9,3,2,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,2,7,1
"69",5,8,2,7,3,3,1,3,9,3,4,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"70",5,8,2,7,3,3,1,3,9,3,2,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"71",5,8,2,7,3,3,1,3,9,3,4,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"72",5,8,4,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,4,8,7,9,1,6,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"73",5,8,2,7,3,3,1,3,9,3,2,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"74",5,8,2,7,3,3,1,3,9,3,2,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"75",5,8,2,7,3,3,1,3,9,3,2,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"76",5,8,4,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,4,8,7,9,1,6,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"77",5,8,2,7,3,3,1,3,9,3,4,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"78",5,8,2,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"79",5,8,4,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,4,8,7,9,1,6,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"80",5,8,2,7,3,3,1,3,9,3,4,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"81",5,8,4,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,4,8,7,9,1,6,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"82",5,8,2,7,3,3,1,3,9,3,2,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,6,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,2,6,8,7,6,2,7,1
"83",5,8,2,7,3,3,1,3,9,3,2,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,2,7,1
"84",5,8,2,7,3,3,1,3,9,3,4,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"85",5,8,2,7,3,3,1,3,9,3,2,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,6,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,2,6,8,7,6,2,7,1
"86",5,8,2,7,3,3,1,3,9,3,4,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"87",5,8,2,7,3,3,1,3,9,3,2,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"88",5,8,2,7,3,3,1,3,9,3,2,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,6,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,2,6,8,7,6,2,7,1
"89",5,8,4,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,4,8,7,9,1,6,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"90",5,8,2,7,3,3,1,3,9,3,2,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,6,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,2,6,8,7,6,2,7,1
"91",5,8,2,7,3,3,1,3,9,3,4,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"92",5,8,4,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,4,8,7,9,1,6,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"93",5,8,2,7,3,3,1,3,9,3,2,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,2,7,1
"94",5,8,2,7,3,3,1,3,9,3,2,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,2,7,1
"95",5,8,2,7,3,3,1,3,9,3,2,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,6,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,2,6,8,7,6,2,7,1
"96",5,8,2,7,3,3,1,3,9,3,4,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,2,7,1
"97",5,8,2,7,3,3,1,3,9,3,2,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,2,7,1
"98",5,8,2,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,2,8,7,9,1,4,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,2,7,1
"99",5,8,4,7,3,3,1,3,9,3,4,4,8,8,9,6,7,8,9,8,7,4,8,7,9,1,6,8,6,6,8,8,8,7,8,4,3,3,1,8,3,6,8,8,8,8,9,9,4,6,8,7,6,4,7,1
"100",5,8,2,7,3,3,1,3,9,3,2,2,8,8,9,6,7,8,9,8,7,2,8,7,9,1,6,8,6,6,8,8,8,7,8,2,3,3,1,8,3,6,8,8,8,8,9,9,2,6,8,7,6,2,7,1
