"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44"
"16",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,10,11,13,2,2,9,10,9,6,5,8,8,2,8,5,9,10,5,10,5,6,4,6
"17",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"18",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,10,11,13,2,2,9,10,9,6,5,8,8,2,8,5,9,10,5,10,5,6,4,6
"19",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"20",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,10,11,13,2,2,9,10,9,6,5,8,8,2,8,5,9,10,5,10,5,6,4,6
"21",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"22",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"23",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"24",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"25",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,10,11,13,2,2,9,10,9,6,5,8,8,2,8,5,9,10,5,10,5,6,4,6
"26",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"27",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"28",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,10,11,13,2,2,9,10,9,6,5,8,8,2,8,5,9,10,5,10,5,6,4,6
"29",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"30",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"31",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"32",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"33",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"34",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"35",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"36",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"37",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,10,11,13,2,2,9,10,9,6,5,8,8,2,8,5,9,10,5,10,5,6,4,6
"38",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"39",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"40",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"41",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,10,11,13,2,2,9,10,9,6,5,8,8,2,8,5,9,10,5,10,5,6,4,6
"42",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"43",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,10,11,13,2,2,9,10,9,6,5,8,8,2,8,5,9,10,5,10,5,6,4,6
"44",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"45",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"46",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"47",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,10,11,13,2,2,9,10,9,6,5,8,8,2,8,5,9,10,5,10,5,6,4,6
"48",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"49",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,10,11,13,2,2,9,10,9,6,5,8,8,2,8,5,9,10,5,10,5,6,4,6
"50",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,10,11,13,2,2,9,10,9,6,5,8,8,2,8,5,9,10,5,10,5,6,4,6
"51",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"52",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,10,11,13,2,2,9,10,9,6,5,8,8,2,8,5,9,10,5,10,5,6,4,6
"53",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"54",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,10,11,13,2,2,9,10,9,6,5,8,8,2,8,5,9,10,5,10,5,6,4,6
"55",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"56",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"57",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,10,11,13,2,2,9,10,9,6,5,8,8,2,8,5,9,10,5,10,5,6,4,6
"58",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,10,11,13,2,2,9,10,9,6,5,8,8,2,8,5,9,10,5,10,5,6,4,6
"59",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,10,11,13,2,2,9,10,9,6,5,8,8,2,8,5,9,10,5,10,5,6,4,6
"60",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"61",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,10,11,13,2,2,9,10,9,6,5,8,8,2,8,5,9,10,5,10,5,6,4,6
"62",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"63",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"64",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,10,11,13,2,2,9,10,9,6,5,8,8,2,8,5,9,10,5,10,5,6,4,6
"65",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"66",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"67",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"68",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"69",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"70",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"71",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"72",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"73",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"74",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"75",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"76",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"77",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"78",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"79",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"80",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"81",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"82",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"83",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"84",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"85",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,10,11,13,2,2,9,10,9,6,5,8,8,2,8,5,9,10,5,10,5,6,4,6
"86",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,10,11,13,2,2,9,10,9,6,5,8,8,2,8,5,9,10,5,10,5,6,4,6
"87",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"88",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"89",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"90",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"91",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,10,11,13,2,2,9,10,9,6,5,8,8,2,8,5,9,10,5,10,5,6,4,6
"92",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"93",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"94",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,10,11,13,2,2,9,10,9,6,5,8,8,2,8,5,9,10,5,10,5,6,4,6
"95",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"96",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"97",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"98",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"99",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
"100",6,11,4,6,5,4,7,9,7,9,8,9,5,13,7,7,2,7,7,5,11,3,11,13,2,2,9,3,9,6,5,8,8,2,8,5,9,3,5,3,5,6,4,6
