"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"18",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"19",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"20",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"21",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"22",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"23",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"24",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"25",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"26",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"27",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"28",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"29",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"30",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"31",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"32",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"33",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"34",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"35",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"36",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"37",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"38",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"39",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"40",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"41",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"42",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"43",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"44",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"45",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"46",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"47",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"48",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"49",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"50",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"51",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"52",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"53",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"54",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"55",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"56",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"57",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"58",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"59",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"60",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"61",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"62",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"63",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"64",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"65",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"66",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"67",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"68",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"69",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"70",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"71",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"72",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"73",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"74",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"75",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"76",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"77",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"78",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"79",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"80",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"81",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"82",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"83",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"84",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"85",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"86",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"87",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"88",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"89",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"90",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"91",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"92",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"93",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"94",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"95",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"96",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"97",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"98",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"99",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
"100",14,21,19,21,25,21,7,8,21,21,11,23,13,14,21,19,23,21,19,13,21,21,23,24,25
