"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"76",4,2,7,6,7,5,1,8,5,7,1,2,1,8,6,5,5,1,6,6,2,5,5,5,1,5,1
"77",4,2,7,6,7,5,1,8,5,7,1,2,1,8,6,5,5,1,6,6,2,5,5,5,1,5,1
"78",4,2,7,6,7,5,1,8,5,7,1,2,1,8,6,5,5,1,6,6,2,5,5,5,1,5,1
"79",4,2,7,6,7,5,1,8,5,7,1,2,1,8,6,5,5,1,6,6,2,5,5,5,1,5,1
"80",4,2,7,6,7,5,1,8,5,7,1,2,1,8,6,5,5,1,6,6,2,5,5,5,1,5,1
"81",4,2,7,6,7,5,1,8,5,7,1,2,1,8,6,5,5,1,6,6,2,5,5,5,1,5,1
"82",4,2,7,6,7,5,1,8,5,7,1,2,1,8,6,5,5,1,6,6,2,5,5,5,1,5,1
"83",4,2,7,6,7,5,1,8,5,7,1,2,1,8,6,5,5,1,6,6,2,5,5,5,1,5,1
"84",4,2,7,6,7,5,1,8,5,7,1,2,1,8,6,5,5,1,6,6,2,5,5,5,1,5,1
"85",4,2,7,6,7,5,1,8,5,7,1,2,1,8,6,5,5,1,6,6,2,5,5,5,1,5,1
"86",4,2,7,6,7,5,1,8,5,7,1,2,1,8,6,5,5,1,6,6,2,5,5,5,1,5,1
"87",4,2,7,6,7,5,1,8,5,7,1,2,1,8,6,5,5,1,6,6,2,5,5,5,1,5,1
"88",4,2,7,6,7,5,1,8,5,7,1,2,1,8,6,5,5,1,6,6,2,5,5,5,1,5,1
"89",4,2,7,6,7,5,1,8,5,7,1,2,1,8,6,5,5,1,6,6,2,5,5,5,1,5,1
"90",4,2,7,6,7,5,1,8,5,7,1,2,1,8,6,5,5,1,6,6,2,5,5,5,1,5,1
"91",4,2,7,6,7,5,1,8,5,7,1,2,1,8,6,5,5,1,6,6,2,5,5,5,1,5,1
"92",4,2,7,6,7,5,1,8,5,7,1,2,1,8,6,5,5,1,6,6,2,5,5,5,1,5,1
"93",4,2,7,6,7,5,1,8,5,7,1,2,1,8,6,5,5,1,6,6,2,5,5,5,1,5,1
"94",4,2,7,6,7,5,1,8,5,7,1,2,1,8,6,5,5,1,6,6,2,5,5,5,1,5,1
"95",4,2,7,6,7,5,1,8,5,7,1,2,1,8,6,5,5,1,6,6,2,5,5,5,1,5,1
"96",4,2,7,6,7,5,1,8,5,7,1,2,1,8,6,5,5,1,6,6,2,5,5,5,1,5,1
"97",4,2,7,6,7,5,1,8,5,7,1,2,1,8,6,5,5,1,6,6,2,5,5,5,1,5,1
"98",4,2,7,6,7,5,1,8,5,7,1,2,1,8,6,5,5,1,6,6,2,5,5,5,1,5,1
"99",4,2,7,6,7,5,1,8,5,7,1,2,1,8,6,5,5,1,6,6,2,5,5,5,1,5,1
"100",4,2,7,6,7,5,1,8,5,7,1,2,1,8,6,5,5,1,6,6,2,5,5,5,1,5,1
