"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"41",1,2,12,5,5,12,12,5,9,12,1,12,12
"42",1,2,12,5,5,12,12,5,9,12,1,12,12
"43",1,2,12,5,5,12,12,5,9,12,1,12,12
"44",1,2,12,5,5,12,12,5,9,12,1,12,12
"45",1,2,12,5,5,12,12,5,9,12,1,12,12
"46",1,2,13,5,5,13,13,5,9,13,1,13,13
"47",1,2,12,5,5,12,12,5,9,12,1,12,12
"48",1,2,12,5,5,12,12,5,9,12,1,12,12
"49",1,2,12,5,5,12,12,5,9,12,1,12,12
"50",1,2,13,5,5,13,13,5,9,13,1,13,13
"51",1,2,12,5,5,12,12,5,9,12,1,12,12
"52",1,2,13,5,5,13,13,5,9,13,1,13,13
"53",1,2,12,5,5,12,12,5,9,12,1,12,12
"54",1,2,13,5,5,13,13,5,9,13,1,13,13
"55",1,2,12,5,5,12,12,5,9,12,1,12,12
"56",1,2,12,5,5,12,12,5,9,12,1,12,12
"57",1,2,12,5,5,12,12,5,9,12,1,12,12
"58",1,2,12,5,5,12,12,5,9,12,1,12,12
"59",1,2,13,5,5,13,13,5,9,13,1,13,13
"60",1,2,12,5,5,12,12,5,9,12,1,12,12
"61",1,2,12,5,5,12,12,5,9,12,1,12,12
"62",1,2,13,5,5,13,13,5,9,13,1,13,13
"63",1,2,13,5,5,13,13,5,9,13,1,13,13
"64",1,2,13,5,5,13,13,5,9,13,1,13,13
"65",1,2,13,5,5,13,13,5,9,13,1,13,13
"66",1,2,13,5,5,13,13,5,9,13,1,13,13
"67",1,2,12,5,5,12,12,5,9,12,1,12,12
"68",1,2,12,5,5,12,12,5,9,12,1,12,12
"69",1,2,13,5,5,13,13,5,9,13,1,13,13
"70",1,2,12,5,5,12,12,5,9,12,1,12,12
"71",1,2,13,5,5,13,13,5,9,13,1,13,13
"72",1,2,13,5,5,13,13,5,9,13,1,13,13
"73",1,2,13,5,5,13,13,5,9,13,1,13,13
"74",1,2,12,5,5,12,12,5,9,12,1,12,12
"75",1,2,12,5,5,12,12,5,9,12,1,12,12
"76",1,2,13,5,5,13,13,5,9,13,1,13,13
"77",1,2,13,5,5,13,13,5,9,13,1,13,13
"78",1,2,12,5,5,12,12,5,9,12,1,12,12
"79",1,2,12,5,5,12,12,5,9,12,1,12,12
"80",1,2,12,5,5,12,12,5,9,12,1,12,12
"81",1,2,12,5,5,12,12,5,9,12,1,12,12
"82",1,2,12,5,5,12,12,5,9,12,1,12,12
"83",1,2,13,5,5,13,13,5,9,13,1,13,13
"84",1,2,12,5,5,12,12,5,9,12,1,12,12
"85",1,2,12,5,5,12,12,5,9,12,1,12,12
"86",1,2,12,5,5,12,12,5,9,12,1,12,12
"87",1,2,13,5,5,13,13,5,9,13,1,13,13
"88",1,2,13,5,5,13,13,5,9,13,1,13,13
"89",1,2,12,5,5,12,12,5,9,12,1,12,12
"90",1,2,13,5,5,13,13,5,9,13,1,13,13
"91",1,2,13,5,5,13,13,5,9,13,1,13,13
"92",1,2,13,5,5,13,13,5,9,13,1,13,13
"93",1,2,12,5,5,12,12,5,9,12,1,12,12
"94",1,2,12,5,5,12,12,5,9,12,1,12,12
"95",1,2,12,5,5,12,12,5,9,12,1,12,12
"96",1,2,12,5,5,12,12,5,9,12,1,12,12
"97",1,2,13,5,5,13,13,5,9,13,1,13,13
"98",1,2,13,5,5,13,13,5,9,13,1,13,13
"99",1,2,12,5,5,12,12,5,9,12,1,12,12
"100",1,2,12,5,5,12,12,5,9,12,1,12,12
