"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"62",5,2,3,5,5,12,8,8,8,8,12,8,8
"63",5,2,3,5,5,12,8,8,8,8,12,8,8
"64",5,2,3,5,5,12,8,8,8,8,12,8,8
"65",5,2,3,5,5,12,8,8,8,8,12,8,8
"66",5,2,3,5,5,12,8,8,8,8,12,8,8
"67",5,2,3,5,5,12,8,8,8,8,12,8,8
"68",5,2,3,5,5,12,8,8,8,8,12,8,8
"69",5,2,3,5,5,12,8,8,8,8,12,8,8
"70",5,2,3,5,5,12,8,8,8,8,12,8,8
"71",5,2,3,5,5,12,8,8,8,8,12,8,8
"72",5,2,3,5,5,12,8,8,8,8,12,8,8
"73",5,2,3,5,5,12,8,8,8,8,12,8,8
"74",5,2,3,5,5,12,8,8,8,8,12,8,8
"75",5,2,3,5,5,12,8,8,8,8,12,8,8
"76",5,2,3,5,5,12,8,8,8,8,12,8,8
"77",5,2,3,5,5,12,8,8,8,8,12,8,8
"78",5,2,3,5,5,12,8,8,8,8,12,8,8
"79",5,2,3,5,5,12,8,8,8,8,12,8,8
"80",5,2,3,5,5,12,8,8,8,8,12,8,8
"81",5,2,3,5,5,12,8,8,8,8,12,8,8
"82",5,2,3,5,5,12,8,8,8,8,12,8,8
"83",5,2,3,5,5,12,8,8,8,8,12,8,8
"84",5,2,3,5,5,12,8,8,8,8,12,8,8
"85",5,2,3,5,5,12,8,8,8,8,12,8,8
"86",5,2,3,5,5,12,8,8,8,8,12,8,8
"87",5,2,3,5,5,12,8,8,8,8,12,8,8
"88",5,2,3,5,5,12,8,8,8,8,12,8,8
"89",5,2,3,5,5,12,8,8,8,8,12,8,8
"90",5,2,3,5,5,12,8,8,8,8,12,8,8
"91",5,2,3,5,5,12,8,8,8,8,12,8,8
"92",5,2,3,5,5,12,8,8,8,8,12,8,8
"93",5,2,3,5,5,12,8,8,8,8,12,8,8
"94",5,2,3,5,5,12,8,8,8,8,12,8,8
"95",5,2,3,5,5,12,8,8,8,8,12,8,8
"96",5,2,3,5,5,12,8,8,8,8,12,8,8
"97",5,2,3,5,5,12,8,8,8,8,12,8,8
"98",5,2,3,5,5,12,8,8,8,8,12,8,8
"99",5,2,3,5,5,12,8,8,8,8,12,8,8
"100",5,2,3,5,5,12,8,8,8,8,12,8,8
