"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
"62",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"63",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"64",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"65",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"66",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"67",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"68",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"69",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"70",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"71",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"72",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"73",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"74",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"75",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"76",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"77",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"78",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"79",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"80",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"81",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"82",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"83",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"84",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"85",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"86",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"87",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"88",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"89",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"90",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"91",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"92",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"93",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"94",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"95",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"96",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"97",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"98",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"99",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
"100",1,4,3,2,4,2,3,2,9,2,3,2,4,3,2,10,2,7,2,2,2,2,2,4,3,3,2,2,3
