"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102"
"19",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"20",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"21",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"22",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"23",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"24",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"25",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"26",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"27",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"28",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"29",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"30",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"31",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"32",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"33",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"34",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"35",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"36",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"37",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"38",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"39",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"40",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"41",4,7,4,4,7,7,4,4,4,1,3,1,12,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,12,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"42",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"43",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"44",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"45",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"46",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"47",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"48",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"49",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"50",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"51",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"52",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"53",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"54",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"55",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"56",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"57",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"58",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"59",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"60",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"61",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"62",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"63",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
"64",4,7,4,4,7,7,4,4,4,1,3,1,11,4,4,4,4,1,3,2,5,7,7,4,11,11,1,4,4,4,4,4,9,4,7,1,6,4,3,3,10,6,8,7,4,6,9,9,5,4,7,1,6,4,1,10,4,6,6,4,4,1,6,9,7,4,4,7,3,6,6,2,3,6,7,7,6,3,4,3,4,6,3,3,11,4,3,4,4,4,4,4,4,7,1,7,4,10,4,7,4,6
