"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83"
"11",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"12",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"13",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"14",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"15",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"16",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"17",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"18",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"19",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"20",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"21",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"22",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"23",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"24",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"25",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"26",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"27",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"28",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"29",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"30",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"31",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"32",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"33",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"34",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"35",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"36",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"37",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"38",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"39",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"40",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"41",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"42",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"43",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"44",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"45",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"46",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"47",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"48",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"49",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"50",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"51",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"52",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"53",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"54",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"55",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"56",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"57",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"58",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"59",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"60",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"61",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"62",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"63",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"64",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"65",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"66",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"67",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"68",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"69",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"70",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"71",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"72",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"73",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"74",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"75",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"76",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"77",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"78",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"79",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
